tasa_cumplimiento,pagos_puntuales,pagos_atrasados,defaults,atraso_max_periodos,defaults_tras_cobro,antiguedad_periodos,disputas_perdidas,incumplio
1000000,5,0,0,0,0,5,0,0
400000,1,1,3,717964,1,5,0,1
1000000,5,0,0,0,0,5,0,0
1000000,3,2,0,1597824,0,5,0,0
833333,4,1,1,184860,1,6,0,0
1000000,1,2,0,1900384,0,3,0,0
800000,3,1,1,763801,0,5,0,0
1000000,6,1,0,146301,0,7,0,0
1000000,0,0,0,0,0,0,0,0
500000,0,4,4,1483402,4,8,0,1
1000000,4,0,0,0,0,4,0,0
1000000,4,0,0,0,0,4,0,0
1000000,1,0,0,0,0,1,0,0
833333,5,0,1,0,1,6,0,0
1000000,6,2,0,1351412,0,8,0,0
857142,4,2,1,2116378,0,7,0,0
333333,1,0,2,0,2,3,0,0
800000,3,1,1,585876,0,5,0,0
625000,5,0,3,0,1,8,0,0
1000000,2,3,0,1753358,0,5,0,1
875000,5,2,1,1150356,1,8,0,0
1000000,6,0,0,0,0,6,0,0
1000000,4,4,0,1149662,0,8,0,0
833333,5,0,1,0,0,6,2,0
500000,3,1,4,1010693,1,8,3,1
625000,3,2,3,1710951,3,8,0,1
1000000,5,0,0,0,0,5,0,0
666666,1,3,2,1736607,0,6,0,1
750000,5,1,2,20629,2,8,0,0
1000000,2,0,0,0,0,2,0,0
833333,4,1,1,1169526,0,6,0,1
1000000,6,0,0,0,0,6,0,0
1000000,8,0,0,0,0,8,0,0
333333,1,1,4,2113142,4,6,0,0
571428,3,1,3,940692,0,7,0,0
833333,3,2,1,905066,0,6,0,0
625000,4,1,3,1630874,2,8,0,0
750000,2,1,1,346687,1,4,0,1
1000000,6,2,0,1164306,0,8,0,0
750000,3,0,1,0,0,4,0,0
428571,2,1,4,809583,3,7,0,0
1000000,8,0,0,0,0,8,0,0
1000000,6,0,0,0,0,6,0,0
750000,3,0,1,0,0,4,0,0
1000000,6,1,0,190667,0,7,0,0
750000,3,3,2,584511,2,8,0,0
800000,3,1,1,1081105,0,5,0,0
1000000,2,1,0,1056076,0,3,0,0
666666,1,1,1,1320265,0,3,0,1
500000,2,2,4,1926282,2,8,0,1
1000000,7,0,0,0,0,7,0,0
500000,4,0,4,0,1,8,0,0
714285,5,0,2,0,2,7,0,0
857142,6,0,1,0,1,7,0,0
750000,6,0,2,0,2,8,0,0
571428,2,2,3,1338651,3,7,0,0
857142,4,2,1,1232146,0,7,0,1
1000000,2,0,0,0,0,2,0,0
1000000,5,1,0,344011,0,6,0,0
833333,5,0,1,0,0,6,0,0
1000000,7,0,0,0,0,7,0,0
600000,0,3,2,508351,2,5,0,0
1000000,4,0,0,0,0,4,0,0
666666,2,2,2,1399913,0,6,0,0
1000000,6,1,0,530894,0,7,0,0
875000,4,3,1,767267,1,8,0,0
857142,6,0,1,0,1,7,0,0
600000,3,0,2,0,0,5,0,0
571428,2,2,3,1421109,2,7,0,1
1000000,6,0,0,0,0,6,0,0
625000,2,3,3,1284595,3,8,0,0
1000000,6,1,0,697002,0,7,0,0
1000000,5,0,0,0,0,5,0,0
857142,3,3,1,1369811,1,7,0,0
1000000,2,0,0,0,0,2,2,0
666666,3,1,2,192996,2,6,0,0
666666,3,1,2,1875365,0,6,0,1
666666,2,0,1,0,1,3,0,0
800000,4,0,1,0,0,5,0,0
750000,2,1,1,150971,0,4,0,0
833333,5,0,1,0,0,6,0,0
666666,1,3,2,2076519,1,6,0,0
800000,3,1,1,872225,1,5,0,0
1000000,7,0,0,0,0,7,0,0
666666,4,0,2,0,1,6,0,0
1000000,3,0,0,0,0,3,0,0
1000000,3,0,0,0,0,3,0,0
1000000,0,0,0,0,0,0,0,0
1000000,4,0,0,0,0,4,0,0
750000,5,1,2,1502898,0,8,0,0
1000000,7,1,0,298052,0,8,0,0
800000,2,2,1,891777,1,5,0,1
714285,2,3,2,790851,1,7,0,0
666666,4,0,2,0,0,6,2,0
666666,0,4,2,1445054,2,6,0,1
666666,3,1,2,694353,2,6,0,0
285714,0,2,5,1680385,5,7,0,1
1000000,2,1,0,1438972,0,3,0,0
600000,1,2,2,660194,1,5,0,1
666666,3,1,2,1163032,2,6,0,0
500000,2,0,2,0,0,4,2,0
750000,4,2,2,304812,0,8,0,0
1000000,2,1,0,921135,0,3,1,0
750000,3,0,1,0,1,4,0,0
875000,7,0,1,0,1,8,0,0
750000,5,1,2,1420763,0,8,0,0
833333,4,1,1,708770,0,6,0,0
857142,6,0,1,0,1,7,0,0
1000000,0,0,0,0,0,0,3,0
666666,2,0,1,0,0,3,0,0
750000,4,2,2,154102,2,8,0,0
750000,5,1,2,708426,2,8,0,0
875000,7,0,1,0,0,8,0,0
500000,0,3,3,585190,3,6,0,0
1000000,6,2,0,1227574,0,8,0,0
750000,5,1,2,556327,1,8,2,0
1000000,0,0,0,0,0,0,0,0
1000000,2,1,0,185337,0,3,0,0
428571,2,1,4,643443,0,7,0,0
1000000,3,0,0,0,0,3,0,0
666666,2,0,1,0,0,3,0,0
1000000,3,0,0,0,0,3,0,0
1000000,4,0,0,0,0,4,0,0
800000,3,1,1,970224,0,5,0,0
400000,1,1,3,1159617,3,5,0,1
1000000,4,2,0,995566,0,6,3,0
0,0,0,1,0,1,1,0,0
800000,3,1,1,1319079,1,5,0,0
400000,2,0,3,0,0,5,0,0
1000000,2,1,0,944571,0,3,0,0
500000,1,1,2,782186,2,4,2,1
1000000,8,0,0,0,0,8,0,0
875000,6,1,1,744821,0,8,0,0
800000,0,4,1,1056651,1,5,0,0
400000,1,1,3,793679,3,5,0,0
800000,3,1,1,213446,0,5,0,0
800000,4,0,1,0,0,5,0,0
1000000,3,1,0,742306,0,4,0,0
250000,0,2,6,1064598,5,8,0,1
857142,3,3,1,1937611,0,7,0,0
1000000,7,0,0,0,0,7,0,0
1000000,4,0,0,0,0,4,0,0
1000000,6,1,0,101993,0,7,0,0
500000,1,0,1,0,0,2,0,0
500000,2,0,2,0,0,4,0,0
750000,3,3,2,1686665,2,8,0,0
1000000,2,0,0,0,0,2,0,0
1000000,2,2,0,679615,0,4,0,0
400000,1,1,3,517323,2,5,0,0
1000000,7,0,0,0,0,7,0,0
1000000,3,0,0,0,0,3,0,0
875000,0,7,1,1193341,1,8,0,1
600000,2,1,2,28120,2,5,0,0
1000000,8,0,0,0,0,8,0,0
250000,2,0,6,0,2,8,0,0
1000000,4,0,0,0,0,4,0,0
1000000,3,2,0,454890,0,5,0,0
1000000,5,0,0,0,0,5,0,0
750000,1,2,1,1942393,0,4,1,0
285714,0,2,5,1361345,4,7,0,1
800000,3,1,1,588971,0,5,0,0
833333,5,0,1,0,1,6,0,0
1000000,0,0,0,0,0,0,0,0
600000,3,0,2,0,1,5,0,0
1000000,5,0,0,0,0,5,0,0
1000000,5,0,0,0,0,5,0,0
1000000,2,0,0,0,0,2,0,0
833333,3,2,1,1431844,0,6,0,0
1000000,5,0,0,0,0,5,0,0
1000000,6,0,0,0,0,6,0,0
666666,3,1,2,1739096,1,6,0,1
750000,1,2,1,318462,1,4,0,0
1000000,4,2,0,726767,0,6,0,0
714285,5,0,2,0,2,7,0,0
666666,1,1,1,1542135,1,3,0,0
1000000,2,0,0,0,0,2,0,0
1000000,4,1,0,131682,0,5,0,0
1000000,2,0,0,0,0,2,0,0
1000000,2,2,0,1079981,0,4,1,0
833333,3,2,1,1362198,0,6,0,0
1000000,0,0,0,0,0,0,0,0
500000,0,1,1,834148,0,2,0,1
800000,3,1,1,60474,0,5,0,0
666666,2,2,2,1420691,2,6,0,0
500000,0,2,2,805810,2,4,0,0
875000,4,3,1,1937172,0,8,0,1
1000000,6,1,0,59722,0,7,0,0
250000,1,0,3,0,1,4,0,0
571428,0,4,3,1723482,2,7,0,1
625000,4,1,3,296930,3,8,0,1
1000000,3,1,0,852931,0,4,0,0
1000000,7,1,0,234323,0,8,0,0
428571,1,2,4,809649,4,7,0,1
625000,3,2,3,2044714,3,8,0,0
833333,4,1,1,996336,1,6,0,0
833333,4,1,1,317909,0,6,2,0
500000,2,0,2,0,2,4,0,0
750000,1,5,2,1100862,2,8,0,0
875000,6,1,1,1124223,1,8,0,0
1000000,5,1,0,772330,0,6,0,0
1000000,3,1,0,369305,0,4,0,0
1000000,3,2,0,979331,0,5,0,0
1000000,3,0,0,0,0,3,0,0
250000,0,2,6,1838183,5,8,0,1
1000000,5,0,0,0,0,5,0,0
714285,5,0,2,0,2,7,0,0
1000000,6,1,0,1041441,0,7,0,0
500000,2,0,2,0,0,4,0,0
1000000,4,0,0,0,0,4,0,0
1000000,1,1,0,898363,0,2,0,0
1000000,5,0,0,0,0,5,0,0
1000000,7,0,0,0,0,7,0,0
714285,3,2,2,1267169,2,7,0,1
750000,5,1,2,1412898,0,8,0,0
1000000,5,0,0,0,0,5,0,0
600000,3,0,2,0,0,5,0,1
1000000,4,0,0,0,0,4,0,0
600000,0,3,2,673336,2,5,0,0
571428,4,0,3,0,1,7,0,0
750000,3,3,2,850054,1,8,0,1
0,0,0,1,0,1,1,0,0
1000000,2,1,0,1283004,0,3,0,0
875000,4,3,1,251117,0,8,0,0
750000,3,0,1,0,0,4,0,0
333333,0,2,4,1319874,4,6,0,1
1000000,6,0,0,0,0,6,0,0
1000000,5,1,0,713408,0,6,0,0
750000,6,0,2,0,0,8,0,0
1000000,2,1,0,947736,0,3,0,0
800000,2,2,1,738810,0,5,0,0
500000,2,1,3,1307700,3,6,0,0
1000000,4,0,0,0,0,4,0,0
1000000,7,0,0,0,0,7,0,0
750000,6,0,2,0,1,8,0,0
600000,3,0,2,0,0,5,3,0
500000,0,2,2,1313740,2,4,0,1
1000000,2,0,0,0,0,2,0,0
1000000,6,1,0,990218,0,7,0,0
333333,1,1,4,331835,3,6,0,0
1000000,3,0,0,0,0,3,0,0
125000,0,1,7,1859661,5,8,0,1
1000000,2,0,0,0,0,2,0,0
625000,5,0,3,0,1,8,0,0
750000,5,1,2,135781,1,8,3,0
833333,5,0,1,0,1,6,0,1
1000000,8,0,0,0,0,8,0,0
714285,5,0,2,0,0,7,0,0
1000000,3,1,0,1081572,0,4,0,0
1000000,3,0,0,0,0,3,0,0
500000,3,1,4,405738,4,8,0,0
500000,1,2,3,1024776,3,6,0,0
1000000,2,1,0,1264175,0,3,0,0
1000000,3,2,0,1018954,0,5,0,1
1000000,1,0,0,0,0,1,0,0
857142,6,0,1,0,1,7,0,0
666666,1,3,2,1154234,2,6,0,0
875000,7,0,1,0,1,8,0,0
1000000,1,3,0,588857,0,4,3,1
400000,0,2,3,1493171,3,5,0,1
857142,6,0,1,0,0,7,0,0
875000,5,2,1,1053769,0,8,0,0
600000,3,0,2,0,2,5,0,0
800000,3,1,1,482032,0,5,0,0
571428,2,2,3,2351824,2,7,0,0
500000,1,2,3,851454,2,6,0,1
833333,4,1,1,656295,1,6,0,0
1000000,6,0,0,0,0,6,0,0
750000,3,3,2,1556809,1,8,0,0
500000,2,1,3,1049331,2,6,0,0
833333,5,0,1,0,1,6,0,0
875000,4,3,1,1634131,1,8,3,0
833333,3,2,1,1480133,1,6,0,0
1000000,3,0,0,0,0,3,0,0
1000000,4,0,0,0,0,4,0,0
750000,6,0,2,0,1,8,0,0
1000000,1,0,0,0,0,1,0,0
500000,0,1,1,1342655,0,2,0,0
400000,2,0,3,0,3,5,0,0
571428,4,0,3,0,1,7,0,0
250000,0,2,6,1424684,4,8,0,1
1000000,5,2,0,967404,0,7,0,0
1000000,3,1,0,738927,0,4,0,1
500000,2,0,2,0,0,4,0,0
1000000,5,0,0,0,0,5,0,0
666666,3,1,2,1883217,0,6,0,0
1000000,1,2,0,417248,0,3,0,0
1000000,4,1,0,159824,0,5,0,0
1000000,6,2,0,1863196,0,8,0,0
1000000,7,0,0,0,0,7,0,0
857142,3,3,1,1865300,0,7,0,0
600000,3,0,2,0,2,5,0,0
857142,6,0,1,0,1,7,0,0
666666,2,0,1,0,0,3,0,0
875000,6,1,1,1004046,1,8,0,0
250000,0,1,3,1762927,3,4,0,1
666666,4,0,2,0,2,6,0,0
500000,0,2,2,1988478,0,4,0,1
750000,2,4,2,171381,2,8,0,0
714285,4,1,2,240121,1,7,0,0
500000,2,2,4,1568077,3,8,3,1
571428,4,0,3,0,2,7,0,0
800000,4,0,1,0,1,5,0,0
750000,2,1,1,1474147,0,4,0,0
200000,0,1,4,986538,4,5,0,0
714285,2,3,2,1807327,1,7,0,1
1000000,5,0,0,0,0,5,0,0
750000,2,1,1,133767,0,4,0,1
857142,4,2,1,156679,0,7,0,0
600000,1,2,2,691702,0,5,0,0
750000,5,1,2,495488,0,8,1,0
833333,4,1,1,1241931,1,6,3,0
750000,2,1,1,783256,0,4,0,0
750000,2,1,1,845190,1,4,0,1
1000000,7,0,0,0,0,7,0,0
857142,2,4,1,1069006,1,7,0,1
750000,5,1,2,852229,2,8,0,0
571428,1,3,3,1138899,3,7,0,1
1000000,7,0,0,0,0,7,0,0
1000000,2,1,0,1335434,0,3,0,0
333333,0,1,2,1817219,1,3,0,1
625000,5,0,3,0,3,8,0,0
1000000,4,0,0,0,0,4,0,0
625000,4,1,3,256492,0,8,0,0
1000000,4,0,0,0,0,4,0,0
714285,5,0,2,0,1,7,0,0
750000,2,4,2,2220039,1,8,0,1
1000000,5,0,0,0,0,5,0,0
875000,4,3,1,345837,0,8,0,1
500000,2,1,3,1255936,2,6,0,1
1000000,3,0,0,0,0,3,0,0
750000,2,1,1,105346,0,4,0,0
666666,2,0,1,0,0,3,0,0
750000,3,0,1,0,1,4,0,0
1000000,3,1,0,1399278,0,4,0,0
750000,3,3,2,674078,1,8,0,0
625000,3,2,3,1519606,3,8,0,0
750000,4,2,2,784488,2,8,3,0
333333,1,0,2,0,0,3,0,0
1000000,3,1,0,63791,0,4,0,0
625000,2,3,3,1251989,3,8,0,0
1000000,7,0,0,0,0,7,0,0
875000,5,2,1,1517907,0,8,0,0
833333,5,0,1,0,0,6,0,0
875000,7,0,1,0,1,8,0,0
750000,2,1,1,1094290,0,4,0,0
1000000,2,1,0,1276708,0,3,0,0
1000000,5,0,0,0,0,5,0,0
875000,6,1,1,1185306,0,8,0,0
1000000,3,0,0,0,0,3,0,0
714285,3,2,2,1219978,0,7,0,0
500000,0,1,1,1325075,1,2,0,1
250000,0,1,3,1118193,0,4,1,0
600000,1,2,2,943856,1,5,0,0
750000,5,1,2,537123,1,8,0,0
0,0,0,1,0,0,1,0,0
666666,2,0,1,0,0,3,3,0
250000,0,2,6,1048300,6,8,0,1
1000000,2,1,0,349126,0,3,0,0
571428,0,4,3,1737440,3,7,0,1
833333,3,2,1,500525,0,6,0,0
333333,2,0,4,0,1,6,0,0
714285,4,1,2,125185,1,7,0,0
714285,4,1,2,597646,2,7,0,0
1000000,4,1,0,362475,0,5,0,0
875000,7,0,1,0,1,8,0,0
857142,3,3,1,2300620,1,7,0,1
1000000,3,0,0,0,0,3,0,0
833333,2,3,1,950212,1,6,0,0
1000000,5,1,0,690429,0,6,0,0
666666,2,2,2,1134655,2,6,0,0
750000,6,0,2,0,0,8,0,0
875000,5,2,1,785584,0,8,0,0
428571,1,2,4,1467871,0,7,0,0
1000000,4,0,0,0,0,4,0,0
714285,5,0,2,0,2,7,0,0
1000000,6,0,0,0,0,6,3,0
333333,1,1,4,405545,0,6,0,0
1000000,2,1,0,646298,0,3,2,0
1000000,3,0,0,0,0,3,0,0
714285,4,1,2,35790,2,7,0,1
571428,3,1,3,223559,3,7,0,0
833333,4,1,1,472731,1,6,0,1
1000000,4,2,0,516927,0,6,0,0
1000000,2,0,0,0,0,2,0,0
833333,4,1,1,1598673,1,6,2,1
0,0,0,1,0,0,1,0,0
875000,6,1,1,1397986,0,8,0,0
800000,4,0,1,0,0,5,2,1
1000000,1,0,0,0,0,1,0,0
625000,0,5,3,1159361,3,8,0,1
714285,3,2,2,899403,2,7,2,1
1000000,8,0,0,0,0,8,0,0
1000000,6,0,0,0,0,6,0,0
1000000,7,1,0,30410,0,8,0,0
1000000,5,3,0,567686,0,8,0,0
500000,2,1,3,1419878,1,6,1,1
1000000,7,0,0,0,0,7,0,0
625000,1,4,3,1629950,3,8,0,1
1000000,2,2,0,2120559,0,4,0,0
1000000,5,0,0,0,0,5,0,0
1000000,1,0,0,0,0,1,1,0
666666,2,0,1,0,1,3,0,0
833333,5,0,1,0,1,6,0,0
750000,4,2,2,346698,1,8,0,0
857142,5,1,1,880681,1,7,0,0
857142,5,1,1,615637,1,7,0,0
333333,0,2,4,2028073,3,6,0,1
1000000,3,1,0,1183701,0,4,0,0
666666,2,0,1,0,0,3,0,0
800000,3,1,1,172846,1,5,0,0
1000000,3,1,0,649024,0,4,0,0
500000,0,1,1,1177131,0,2,0,0
833333,3,2,1,1034984,0,6,0,0
500000,1,2,3,2097968,0,6,0,0
625000,4,1,3,391988,1,8,0,0
750000,2,1,1,698279,1,4,3,1
714285,5,0,2,0,0,7,0,0
1000000,4,0,0,0,0,4,0,0
666666,3,1,2,468773,2,6,0,0
750000,2,4,2,1020053,2,8,0,0
714285,3,2,2,1438066,2,7,0,0
1000000,2,0,0,0,0,2,0,0
666666,2,0,1,0,0,3,0,0
500000,2,1,3,507890,1,6,0,0
1000000,1,0,0,0,0,1,0,0
1000000,5,0,0,0,0,5,0,0
1000000,6,0,0,0,0,6,0,0
1000000,4,1,0,993461,0,5,0,0
200000,0,1,4,1500594,3,5,0,0
875000,7,0,1,0,0,8,0,0
857142,5,1,1,493937,1,7,0,0
1000000,2,0,0,0,0,2,0,0
1000000,3,0,0,0,0,3,0,0
1000000,3,1,0,574419,0,4,0,0
500000,0,2,2,1010060,0,4,0,0
714285,4,1,2,419484,2,7,0,0
1000000,6,1,0,700230,0,7,0,0
833333,5,0,1,0,0,6,0,0
857142,5,1,1,383392,1,7,0,0
750000,3,3,2,1782495,1,8,2,0
500000,2,0,2,0,2,4,0,0
714285,3,2,2,904750,1,7,0,0
428571,2,1,4,34135,4,7,0,0
500000,1,2,3,815623,3,6,0,1
1000000,4,0,0,0,0,4,0,0
875000,5,2,1,660361,1,8,0,0
1000000,0,0,0,0,0,0,0,0
1000000,4,4,0,1200200,0,8,0,1
666666,2,2,2,341979,2,6,0,0
1000000,7,1,0,656847,0,8,0,0
1000000,1,0,0,0,0,1,0,0
666666,2,0,1,0,0,3,0,0
833333,4,1,1,63627,1,6,0,0
800000,3,1,1,1218638,0,5,3,0
666666,2,0,1,0,0,3,0,0
714285,0,5,2,1548288,2,7,0,0
1000000,1,0,0,0,0,1,0,0
1000000,1,1,0,535909,0,2,0,0
800000,3,1,1,420316,0,5,1,0
750000,2,1,1,609733,1,4,0,0
666666,1,1,1,70961,0,3,0,0
1000000,5,0,0,0,0,5,0,0
666666,2,2,2,295136,0,6,3,0
1000000,1,0,0,0,0,1,0,0
857142,6,0,1,0,1,7,0,0
250000,0,2,6,755319,6,8,0,1
666666,1,1,1,557509,0,3,0,0
1000000,7,0,0,0,0,7,0,0
250000,0,1,3,1150652,3,4,0,0
400000,1,1,3,2333555,2,5,0,1
600000,0,3,2,1092060,2,5,0,1
875000,7,0,1,0,1,8,0,0
1000000,6,2,0,1135159,0,8,0,0
1000000,2,1,0,871510,0,3,0,0
1000000,4,0,0,0,0,4,0,0
166666,1,0,5,0,5,6,0,0
750000,2,1,1,702571,1,4,0,0
800000,0,4,1,1380090,1,5,0,0
400000,2,0,3,0,2,5,0,1
1000000,5,2,0,535122,0,7,0,0
1000000,1,1,0,1217056,0,2,0,0
500000,1,1,2,964139,1,4,0,1
1000000,3,0,0,0,0,3,0,0
1000000,0,0,0,0,0,0,3,1
750000,2,1,1,434656,0,4,0,0
1000000,5,0,0,0,0,5,0,0
1000000,3,4,0,2266927,0,7,0,0
1000000,4,2,0,1446092,0,6,0,0
500000,1,2,3,1438972,0,6,0,0
1000000,6,1,0,692136,0,7,0,0
750000,3,0,1,0,1,4,0,0
1000000,4,0,0,0,0,4,0,0
714285,1,4,2,1369096,2,7,0,1
1000000,8,0,0,0,0,8,0,0
1000000,7,1,0,636489,0,8,0,0
600000,3,0,2,0,0,5,0,0
1000000,7,0,0,0,0,7,0,0
1000000,7,0,0,0,0,7,0,0
875000,5,2,1,569037,0,8,0,0
800000,3,1,1,404596,0,5,0,0
1000000,1,0,0,0,0,1,0,0
666666,4,0,2,0,1,6,0,0
571428,3,1,3,1556403,0,7,0,0
1000000,4,0,0,0,0,4,0,0
400000,0,2,3,1222320,3,5,0,1
571428,2,2,3,1280809,3,7,0,0
833333,3,2,1,58192,0,6,0,0
833333,4,1,1,1097975,0,6,0,0
1000000,5,2,0,573896,0,7,0,0
250000,0,2,6,403624,6,8,0,1
1000000,5,1,0,548920,0,6,0,0
833333,4,1,1,95182,1,6,0,0
400000,1,1,3,262979,3,5,0,0
500000,1,0,1,0,0,2,0,1
285714,1,1,5,1418923,2,7,0,1
1000000,5,0,0,0,0,5,1,0
1000000,2,1,0,643501,0,3,0,0
666666,2,0,1,0,0,3,3,0
750000,4,2,2,1436236,2,8,0,0
1000000,5,3,0,680065,0,8,0,0
1000000,3,1,0,534001,0,4,0,0
1000000,7,0,0,0,0,7,0,0
1000000,4,1,0,1092392,0,5,0,0
750000,4,2,2,1509640,2,8,0,0
1000000,2,0,0,0,0,2,0,0
800000,4,0,1,0,1,5,3,0
428571,2,1,4,1500815,3,7,0,1
800000,4,0,1,0,0,5,0,0
714285,5,0,2,0,0,7,0,0
500000,2,1,3,1573252,2,6,0,1
1000000,2,0,0,0,0,2,0,0
500000,1,0,1,0,0,2,0,0
875000,5,2,1,367269,1,8,0,1
1000000,3,0,0,0,0,3,0,0
500000,1,3,4,1379826,3,8,3,1
600000,3,0,2,0,1,5,0,0
600000,1,2,2,977316,1,5,0,0
714285,4,1,2,801790,1,7,2,1
1000000,1,0,0,0,0,1,0,0
875000,6,1,1,561503,1,8,0,0
1000000,4,0,0,0,0,4,0,0
875000,2,5,1,627079,1,8,0,0
1000000,6,0,0,0,0,6,0,0
666666,1,3,2,2114281,2,6,0,0
875000,6,1,1,1067027,1,8,0,0
375000,2,1,5,277537,1,8,0,1
500000,3,1,4,650840,3,8,0,1
857142,2,4,1,1968318,0,7,0,0
875000,7,0,1,0,1,8,2,0
375000,2,1,5,707248,3,8,0,0
1000000,7,0,0,0,0,7,0,0
1000000,6,0,0,0,0,6,0,0
571428,0,4,3,2154778,3,7,0,0
833333,4,1,1,252566,1,6,0,0
833333,4,1,1,297336,0,6,2,0
857142,4,2,1,1840299,0,7,0,0
1000000,0,0,0,0,0,0,0,0
1000000,3,1,0,418241,0,4,0,1
1000000,1,1,0,454455,0,2,0,0
800000,3,1,1,1269368,1,5,0,1
1000000,3,2,0,404976,0,5,0,0
857142,4,2,1,431244,0,7,0,0
875000,5,2,1,1464481,0,8,2,0
1000000,2,1,0,1095035,0,3,0,0
1000000,6,0,0,0,0,6,0,0
714285,2,3,2,1856489,2,7,0,1
1000000,3,1,0,545085,0,4,0,0
571428,3,1,3,424802,3,7,0,1
857142,5,1,1,90954,0,7,0,0
250000,0,1,3,545834,3,4,3,1
875000,6,1,1,684441,1,8,0,0
833333,5,0,1,0,0,6,0,0
333333,1,1,4,1042163,3,6,0,1
666666,4,0,2,0,1,6,0,0
500000,3,1,4,624415,1,8,3,0
857142,4,2,1,876006,1,7,0,0
500000,4,0,4,0,4,8,0,0
666666,3,1,2,1404368,2,6,0,0
625000,5,0,3,0,1,8,0,0
1000000,7,0,0,0,0,7,0,0
1000000,2,2,0,1369687,0,4,0,0
1000000,0,0,0,0,0,0,0,0
571428,2,2,3,2172147,0,7,0,0
666666,2,0,1,0,1,3,0,0
1000000,4,1,0,658576,0,5,0,0
428571,1,2,4,1571234,4,7,0,1
1000000,4,0,0,0,0,4,0,0
1000000,2,0,0,0,0,2,0,0
875000,6,1,1,1719518,1,8,0,0
666666,2,0,1,0,0,3,0,0
666666,3,1,2,352015,2,6,0,0
800000,0,4,1,1665821,1,5,0,0
500000,1,0,1,0,0,2,0,0
1000000,6,0,0,0,0,6,0,0
666666,3,1,2,481925,2,6,0,0
833333,3,2,1,104546,0,6,0,0
857142,4,2,1,619613,1,7,0,0
625000,4,1,3,1327722,0,8,0,0
625000,5,0,3,0,2,8,0,1
750000,2,1,1,167632,1,4,0,0
571428,3,1,3,1101254,3,7,1,0
833333,4,1,1,1461841,1,6,2,0
625000,0,5,3,1270348,2,8,3,1
666666,3,1,2,424238,0,6,0,0
428571,0,3,4,557097,4,7,0,1
600000,2,1,2,1281998,2,5,0,0
571428,4,0,3,0,1,7,0,0
600000,3,0,2,0,1,5,0,0
500000,4,0,4,0,1,8,0,0
714285,3,2,2,2405632,1,7,0,0
666666,4,0,2,0,0,6,0,0
800000,2,2,1,748697,0,5,2,1
857142,4,2,1,1118107,1,7,0,0
1000000,4,1,0,270352,0,5,0,0
666666,2,2,2,532825,0,6,0,0
666666,2,0,1,0,1,3,0,0
1000000,1,0,0,0,0,1,0,1
1000000,7,0,0,0,0,7,0,0
666666,4,0,2,0,0,6,0,0
1000000,7,0,0,0,0,7,0,0
750000,3,0,1,0,0,4,0,0
666666,2,0,1,0,0,3,0,0
833333,5,0,1,0,0,6,0,0
833333,5,0,1,0,0,6,0,0
1000000,0,0,0,0,0,0,0,0
1000000,3,0,0,0,0,3,2,0
500000,0,2,2,2390948,1,4,0,1
1000000,0,0,0,0,0,0,0,0
1000000,4,0,0,0,0,4,0,0
666666,2,0,1,0,1,3,0,0
1000000,3,5,0,1912498,0,8,0,1
600000,3,0,2,0,0,5,0,0
500000,1,1,2,1010118,0,4,0,0
666666,3,1,2,1210483,2,6,0,0
800000,2,2,1,1346000,1,5,0,1
666666,0,4,2,1117905,2,6,0,0
1000000,3,3,0,807969,0,6,0,1
750000,2,1,1,382431,1,4,2,0
1000000,7,0,0,0,0,7,0,0
1000000,7,0,0,0,0,7,0,0
1000000,3,0,0,0,0,3,0,0
1000000,2,0,0,0,0,2,0,0
1000000,7,0,0,0,0,7,0,0
875000,6,1,1,292847,1,8,0,0
1000000,2,3,0,1071758,0,5,1,1
750000,4,2,2,834171,1,8,0,1
800000,3,1,1,670308,0,5,0,0
875000,7,0,1,0,1,8,0,0
800000,3,1,1,1014072,0,5,3,0
428571,2,1,4,18775,4,7,0,0
1000000,2,2,0,1208584,0,4,0,0
750000,1,5,2,735581,2,8,0,0
833333,3,2,1,425652,1,6,0,0
875000,6,1,1,842534,0,8,0,0
750000,3,0,1,0,0,4,0,0
500000,2,1,3,896742,0,6,0,0
1000000,1,4,0,1960674,0,5,1,1
1000000,5,0,0,0,0,5,2,0
750000,3,0,1,0,0,4,0,0
800000,4,0,1,0,0,5,0,0
1000000,2,0,0,0,0,2,0,0
1000000,3,0,0,0,0,3,0,0
750000,3,0,1,0,0,4,0,0
800000,4,0,1,0,1,5,0,0
800000,4,0,1,0,0,5,0,0
166666,0,1,5,992119,5,6,0,1
666666,1,1,1,1957536,0,3,0,0
500000,1,0,1,0,0,2,0,0
1000000,5,0,0,0,0,5,0,0
875000,7,0,1,0,1,8,0,0
750000,4,2,2,1231693,2,8,0,0
1000000,4,0,0,0,0,4,0,0
750000,1,2,1,1224976,0,4,1,0
666666,2,0,1,0,0,3,0,0
750000,1,2,1,2304520,1,4,0,0
0,0,0,3,0,0,3,0,1
571428,3,1,3,440351,2,7,0,0
1000000,2,0,0,0,0,2,0,0
1000000,4,0,0,0,0,4,0,0
1000000,6,0,0,0,0,6,0,0
625000,3,2,3,1269430,1,8,0,1
1000000,6,2,0,815476,0,8,0,0
1000000,4,0,0,0,0,4,0,0
500000,3,0,3,0,1,6,0,0
1000000,4,0,0,0,0,4,0,0
571428,4,0,3,0,3,7,0,0
1000000,2,0,0,0,0,2,0,0
750000,5,1,2,1374465,2,8,0,0
1000000,6,0,0,0,0,6,0,0
